Brand,Code,Name,Category,Malayalam Name,Base Price,Variants Count,Image URL
"Flair","ANG-STA-0965","Flair Noir Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ noir പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_noir_platinum_luxury_pen.webp"
"Flair","ANG-STA-0966","Flair Evoke Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ evoke പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_evoke_platinum_luxury_pen.webp"
"Flair","ANG-STA-0967","Flair Spectra Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ spectra പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_spectra_platinum_luxury_pen.webp"
"Flair","ANG-STA-0968","Flair Prime Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ പ്രൈം പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_prime_platinum_luxury_pen.webp"
"Flair","ANG-STA-0969","Flair Gold Touch Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ gold touch പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_gold_touch_platinum_luxury_pen.webp"
"Flair","ANG-STA-0970","Flair Ignite Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ ignite പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_ignite_platinum_luxury_pen.webp"
"Flair","ANG-STA-0971","Flair Vitron Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ vitron പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_vitron_platinum_luxury_pen.webp"
"Flair","ANG-STA-0972","Flair V - King Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ v - king പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_v_king_platinum_luxury_pen.webp"
"Flair","ANG-STA-0973","Flair Vibe Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ vibe പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_vibe_platinum_luxury_pen.webp"
"Flair","ANG-STA-0974","Flair Violin Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ violin പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_violin_platinum_luxury_pen.webp"
"Flair","ANG-STA-0975","Flair Stellar Platinum Luxury Pen","Platinum Luxury Series","ഫ്ലെയർ stellar പ്ലാറ്റിനം luxury പേന","350","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/platinum_series_flair_stellar_platinum_luxury_pen.webp"
"Flair","ANG-STA-0976","Flair INKY Student Kit","Writing & Stationery Kits","ഫ്ലെയർ inky student കിറ്റ്","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/writing_kits_flair_inky_student_kit.png"
"Flair","ANG-STA-0977","Flair INKY DX Student Kit","Writing & Stationery Kits","ഫ്ലെയർ inky dx student കിറ്റ്","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/writing_kits_flair_inky_dx_student_kit.png"
"Flair","ANG-STA-0978","Flair YOLO Set","Gift Sets","ഫ്ലെയർ yolo set","180","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gift_sets_flair_yolo_set.png"
"Flair","ANG-STA-0979","Flair Writo-meter JUMBO Set","Gift Sets","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ jumbo set","180","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gift_sets_flair_writo_meter_jumbo_set.webp"
"Flair","ANG-STA-0980","Flair Digital Set","Gift Sets","ഫ്ലെയർ digital set","180","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gift_sets_flair_digital_set.webp"
"Flair","ANG-STA-0981","Flair Writo-meter Set","Gift Sets","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ set","180","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gift_sets_flair_writo_meter_set.webp"
"Flair","ANG-STA-0982","Flair Rapid-Gel Set","Gift Sets","ഫ്ലെയർ rapid-gel set","180","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gift_sets_flair_rapid_gel_set.webp"
"Flair","ANG-STA-0983","Flair Marathon Set","Gift Sets","ഫ്ലെയർ marathon set","180","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gift_sets_flair_marathon_set.webp"
"Flair","ANG-STA-0984","Flair 1 Pc. Box & Hanger Refill Pack","Refills & Packaging","ഫ്ലെയർ 1 pc. box & hanger റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_1_pc_box_hanger_refill_pack.webp"
"Flair","ANG-STA-0985","Flair 10 Pcs. Box Refill Pack","Refills & Packaging","ഫ്ലെയർ 10 pcs. box റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_10_pcs_box_refill_pack.webp"
"Flair","ANG-STA-0986","Flair 1 Pc. Pouch & Box Refill Pack","Refills & Packaging","ഫ്ലെയർ 1 pc. pouch & box റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_1_pc_pouch_box_refill_pack.webp"
"Flair","ANG-STA-0987","Flair 1 Pc. Blister Card Refill Pack","Refills & Packaging","ഫ്ലെയർ 1 pc. blister card റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_1_pc_blister_card_refill_pack.webp"
"Flair","ANG-STA-0988","Flair Gift Pack","Refills & Packaging","ഫ്ലെയർ gift pack","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_gift_pack.webp"
"Flair","ANG-STA-0989","Flair 10 Pcs. Display Card Refill Pack","Refills & Packaging","ഫ്ലെയർ 10 pcs. display card റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_10_pcs_display_card_refill_pack.webp"
"Flair","ANG-STA-0990","Flair 5 Pcs. Pouch Refill Pack","Refills & Packaging","ഫ്ലെയർ 5 pcs. pouch റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_5_pcs_pouch_refill_pack.webp"
"Flair","ANG-STA-0991","Flair 10 Pcs. Pouch Refill Pack","Refills & Packaging","ഫ്ലെയർ 10 pcs. pouch റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_10_pcs_pouch_refill_pack.webp"
"Flair","ANG-STA-0992","Flair Cardboard Stand Refill Pack","Refills & Packaging","ഫ്ലെയർ cardboard stand റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_cardboard_stand_refill_pack.webp"
"Flair","ANG-STA-0993","Flair Stands Refill Pack","Refills & Packaging","ഫ്ലെയർ stands റീഫിൽ പാക്ക്","25","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_stands_refill_pack.webp"
