Code,Name,Category,Malayalam Name,Base Price,Variants Count,Image URL
"ANG-STA-0489","Doms Single Line Notebookbrown Series 27x17 124 Pages","Paper & Notebooks","ഡോംസ് single line notebookbrown series 27x17 124 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_a4_single_line_notebookbrown_series_29_7x_21cm_140_pages.webp"
"ANG-STA-0490","Doms Single Line Notebookbrown Series 27x17 172 Pages","Paper & Notebooks","ഡോംസ് single line notebookbrown series 27x17 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_a4_single_line_notebookbrown_series_29_7x_21cm_140_pages.webp"
"ANG-STA-0491","Doms Single Line Notebookbrown Series 27x17 76 Pages","Paper & Notebooks","ഡോംസ് single line notebookbrown series 27x17 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_a4_single_line_notebookbrown_series_29_7x_21cm_140_pages.webp"
"ANG-STA-0492","Doms Single Line Notebookcities Transportation Series","Paper & Notebooks","ഡോംസ് single line notebookcities transportation series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookcities_transportation_series.webp"
"ANG-STA-0493","DOMS Single Line Notebook(Clean Up Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(clean up series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookclean_up_series.webp"
"ANG-STA-0494","DOMS Single Line Notebook(Empire of Future Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(empire of future series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookempire_of_future_series.webp"
"ANG-STA-0495","DOMS Single Line Notebook(Energy Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(energy series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookenergy_series.webp"
"ANG-STA-0496","DOMS Single Line Notebook(Graffiti Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(graffiti series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookgraffiti_series.webp"
"ANG-STA-0497","Doms Single Line Notebookjewels Of India Series","Paper & Notebooks","ഡോംസ് single line notebookjewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_jewels_of_india_series.webp"
"ANG-STA-0498","Doms Single Line Notebookmartial Art Series","Paper & Notebooks","ഡോംസ് single line notebookmartial art series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_martial_arts_series.webp"
"ANG-STA-0499","DOMS Single Line Notebook(Music Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(music series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookmusic_series.webp"
"ANG-STA-0500","Doms Single Line Notebookmy Beautiful Cities Series","Paper & Notebooks","ഡോംസ് single line notebookmy beautiful cities series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookmy_beautiful_cities_series.webp"
"ANG-STA-0501","Doms Single Line Notebookpaper Cutouts Series","Paper & Notebooks","ഡോംസ് single line notebookpaper cutouts series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookpaper_cutouts_series.webp"
"ANG-STA-0502","DOMS Single Line Notebook(Peace Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(peace series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookpeace_series.webp"
"ANG-STA-0503","DOMS Single Line Notebook(POP Art Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(pop art series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookarchitecture_series.webp"
"ANG-STA-0504","Doms Single Line Notebookrider On The Storm Series","Paper & Notebooks","ഡോംസ് single line notebookrider on the storm series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookrider_on_the_storm_series.webp"
"ANG-STA-0505","Doms Single Line Notebooksports Cars Series","Paper & Notebooks","ഡോംസ് single line notebooksports cars series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooksports_cars_series.webp"
"ANG-STA-0506","Doms Single Line Notebooksports Cars Series 2","Paper & Notebooks","ഡോംസ് single line notebooksports cars series 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooksports_cars_series.webp"
"ANG-STA-0507","Doms Single Line Notebooksports Cars Series 3","Paper & Notebooks","ഡോംസ് single line notebooksports cars series 3","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooksports_cars_series.webp"
"ANG-STA-0508","Doms Single Line Notebookstreet Riders Series","Paper & Notebooks","ഡോംസ് single line notebookstreet riders series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookstreet_riders_series.webp"
"ANG-STA-0509","Doms Single Line Notebookstreet Riders Series 2","Paper & Notebooks","ഡോംസ് single line notebookstreet riders series 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookstreet_riders_series.webp"
"ANG-STA-0510","Doms Single Line Notebookstreet Riders Series 3","Paper & Notebooks","ഡോംസ് single line notebookstreet riders series 3","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookstreet_riders_series_3.webp"
"ANG-STA-0511","DOMS Single Line Notebook(Sundial Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(sundial series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooksundial_series.webp"
"ANG-STA-0512","Doms Single Line Notebooktravel Stories Series","Paper & Notebooks","ഡോംസ് single line notebooktravel stories series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooktravel_stories_series.webp"
"ANG-STA-0513","DOMS Single Line Notebook(Wonders of Nature Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക്(wonders of nature series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookwonders_of_nature_series.webp"
"ANG-STA-0514","DOMS Single Line Notepad – 10.5 x 14Cm","Paper & Notebooks","ഡോംസ് single line notepad – 10.5 x 14cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notepad_10_5_x_14cm.webp"
"ANG-STA-0515","DOMS Single Line Notepad – 10.5 x 19Cm","Paper & Notebooks","ഡോംസ് single line notepad – 10.5 x 19cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notepad_10_5_x_19cm.webp"
"ANG-STA-0516","DOMS Single Line Notepad – 14 x 21Cm","Paper & Notebooks","ഡോംസ് single line notepad – 14 x 21cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notepad_10_5_x_14cm.webp"
"ANG-STA-0517","DOMS Single Line Notepad – 18.5 x 21Cm","Paper & Notebooks","ഡോംസ് single line notepad – 18.5 x 21cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notepad_10_5_x_14cm.webp"
"ANG-STA-0518","DOMS Single Line Notepad – 21.5 x 28.5Cm","Paper & Notebooks","ഡോംസ് single line notepad – 21.5 x 28.5cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notepad_10_5_x_14cm.webp"
"ANG-STA-0519","DOMS Single Line Pocket Wiro Book","Paper & Notebooks","ഡോംസ് single line pocket wiro book","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_pocket_wiro_book.webp"
"ANG-STA-0520","DOMS Single Line/Blank Practical Book – Biology","Paper & Notebooks","ഡോംസ് single line/blank practical book – biology","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_blank_practical_book_biology.webp"
"ANG-STA-0521","DOMS Single Line/Blank Practical Book – Chemistry","Paper & Notebooks","ഡോംസ് single line/blank practical book – chemistry","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_blank_practical_book_chemistry.webp"
"ANG-STA-0522","DOMS Single Line/Blank Practical Book – Physics","Paper & Notebooks","ഡോംസ് single line/blank practical book – physics","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_blank_practical_book_physics.webp"
"ANG-STA-0523","DOMS Single Line/Blank Practical Book – Science","Paper & Notebooks","ഡോംസ് single line/blank practical book – science","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_blank_practical_book_science.webp"
"ANG-STA-0524","Doms Single Line Blank Practical Book 176 Pages","Paper & Notebooks","ഡോംസ് single line blank practical book 176 pages","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_blank_practical_book_176_pages.webp"
"ANG-STA-0525","DOMS Single Line/Blank Practical Book (84 Pages)","Paper & Notebooks","ഡോംസ് single line/blank practical book (84 pages)","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_blank_practical_book_84_pages.webp"
"ANG-STA-0526","DOMS Single Line/Unruled Project Book(32 Pages)","Paper & Notebooks","ഡോംസ് single line/unruled project book(32 pages)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_unruled_project_book32_pages.webp"
"ANG-STA-0527","DOMS Sketch Book Wiro- 110 GSM Paper – 21×29.7 Cm","Paper & Notebooks","ഡോംസ് sketch book wiro- 110 gsm paper – 21×29.7 cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_sketch_book_wiro_110_gsm_paper_21x29_7_cm.webp"
"ANG-STA-0528","DOMS Sketch Book Wiro- 110 GSM Paper – 27.5×34.7 Cm","Paper & Notebooks","ഡോംസ് sketch book wiro- 110 gsm paper – 27.5×34.7 cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_sketch_book_wiro_110_gsm_paper_27_5x34_7_cm.webp"
"ANG-STA-0529","DOMS Sketch Book Wiro- 150 GSM Paper – 21×14.8 Cm","Paper & Notebooks","ഡോംസ് sketch book wiro- 150 gsm paper – 21×14.8 cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_sketch_book_wiro_150_gsm_paper_21x14_8_cm.webp"
"ANG-STA-0530","DOMS Sketch Book Wiro- 150 GSM Paper – 21×29.7 Cm","Paper & Notebooks","ഡോംസ് sketch book wiro- 150 gsm paper – 21×29.7 cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_sketch_book_wiro_150_gsm_paper_21x29_7_cm.webp"
"ANG-STA-0531","DOMS Sketch Book Wiro- 150 GSM Paper – 27.5 x34.7 Cm","Paper & Notebooks","ഡോംസ് sketch book wiro- 150 gsm paper – 27.5 x34.7 cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_sketch_book_wiro_150_gsm_paper_27_5_x34_7_cm.webp"
"ANG-STA-0532","DOMS Sketch Book Wiro- 150 GSM Paper – 29.7×42 Cm","Paper & Notebooks","ഡോംസ് sketch book wiro- 150 gsm paper – 29.7×42 cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_sketch_book_wiro_150_gsm_paper_29_7x42_cm.webp"
"ANG-STA-0533","Doms Small Square 9mm Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് small square 9mm notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0534","Doms Three Line Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് three line notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0535","DOMS Unruled Notebook (City Life Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക് (city life series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0536","Doms Unruled Notebook Jewels Of India Series","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക് jewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_r_b_with_gap_notebook_jewels_of_india_series.webp"
"ANG-STA-0537","DOMS Unruled Notebook (Martial Arts Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക് (martial arts series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_martial_arts_series.webp"
"ANG-STA-0538","DOMS Unruled Notebook (Train Tours Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക് (train tours series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_notebook_train_tours_series.webp"
"ANG-STA-0539","DOMS Unruled Notebook(Architecture Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(architecture series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookarchitecture_series.webp"
"ANG-STA-0540","DOMS Unruled Notebook(Art of God Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(art of god series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookart_of_god_series.webp"
"ANG-STA-0541","DOMS Unruled Notebook(Artificial Intelligence Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(artificial intelligence series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookartificial_intelligence_series.webp"
"ANG-STA-0542","DOMS Unruled Notebook(Book World Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(book world series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookbook_world_series.webp"
"ANG-STA-0543","Doms Unruled Notebookbrown Series 19x15 5cm 172 Pages","Paper & Notebooks","ഡോംസ് unruled notebookbrown series 19x15 5cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0544","Doms Unruled Notebookbrown Series 19x15 5cm 76 Pages","Paper & Notebooks","ഡോംസ് unruled notebookbrown series 19x15 5cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0545","Doms Unruled Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് unruled notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0546","Doms Unruled Notebookbrown Series 24x18cm 76 Pages","Paper & Notebooks","ഡോംസ് unruled notebookbrown series 24x18cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_24x18cm_76_pages.webp"
"ANG-STA-0547","DOMS Unruled Notebook(Clean Up Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(clean up series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookclean_up_series.webp"
"ANG-STA-0548","DOMS Unruled Notebook(Empire of Future Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(empire of future series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookempire_of_future_series.webp"
"ANG-STA-0549","DOMS Unruled Notebook(Energy Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(energy series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookenergy_series.webp"
"ANG-STA-0550","Doms Unruled Notebookjewels Of India Series","Paper & Notebooks","ഡോംസ് unruled notebookjewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_jewels_of_india_series.webp"
"ANG-STA-0551","DOMS Unruled Notebook(Martial Art Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(martial art series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_martial_arts_series.webp"
"ANG-STA-0552","DOMS Unruled Notebook(Music Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(music series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookmusic_series.webp"
"ANG-STA-0553","DOMS Unruled Notebook(Pop Art Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(pop art series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_unruled_notebookpop_art_series.webp"
"ANG-STA-0554","DOMS Unruled Notebook(Sports Cars Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(sports cars series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooksports_cars_series.webp"
"ANG-STA-0555","DOMS Unruled Notebook(Sports Cars Series) (Edition 2)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(sports cars series) (edition 2)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooksports_cars_series.webp"
"ANG-STA-0556","DOMS Unruled Notebook(Sports Cars Series) (Edition 3)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(sports cars series) (edition 3)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooksports_cars_series.webp"
"ANG-STA-0557","DOMS Unruled Notebook(Sundial Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(sundial series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_unruled_notebooksundial_series.webp"
"ANG-STA-0558","Doms Unruled Notebooktravel Stories Series","Paper & Notebooks","ഡോംസ് unruled notebooktravel stories series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebooktravel_stories_series.webp"
"ANG-STA-0559","DOMS Unruled Notebook(Wonder of Nature Series)","Paper & Notebooks","ഡോംസ് unruled നോട്ട്ബുക്ക്(wonder of nature series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookwonders_of_nature_series.webp"
"ANG-STA-0560","DOMS Unruled Scarp Book(32 Pages)","Paper & Notebooks","ഡോംസ് unruled scarp book(32 pages)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_unruled_scarp_book32_pages.webp"
"ANG-STA-0561","Doms Xlumia Colour Single Line 14 8 X10 5cm Notebook","Paper & Notebooks","ഡോംസ് xlumia colour single line 14 8 x10 5cm നോട്ട്ബുക്ക്","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_xlumia_colour_single_line_14_8_x10_5cm_notebook.webp"
"ANG-STA-0562","DOMS Xlumia Colour Single line 21 x14.8Cm Notebook","Paper & Notebooks","ഡോംസ് xlumia colour single line 21 x14.8cm നോട്ട്ബുക്ക്","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_xlumia_colour_single_line_21_x14_8cm_notebook.webp"
"ANG-STA-0563","DOMS Xlumia Colour Single line 24 x18Cm Notebook","Paper & Notebooks","ഡോംസ് xlumia colour single line 24 x18cm നോട്ട്ബുക്ക്","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_xlumia_colour_single_line_24_x18cm_notebook.webp"
"ANG-STA-0564","Doms Xlumia Colour Single Line Wiro Ruled Notebook A4","Paper & Notebooks","ഡോംസ് xlumia colour single line wiro ruled നോട്ട്ബുക്ക് a4","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_xlumia_colour_single_line_wiro_ruled_notebook_a4.webp"
"ANG-STA-0565","Doms Xlumia Colour Single Line Wiro Ruled Notebook A5","Paper & Notebooks","ഡോംസ് xlumia colour single line wiro ruled നോട്ട്ബുക്ക് a5","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_xlumia_colour_single_line_wiro_ruled_notebook_a5.webp"
"ANG-STA-0566","DOMS Yellow Drawing Book – 21×29.7Cm","Paper & Notebooks","ഡോംസ് yellow ഡ്രോയിംഗ് ബുക്ക് – 21×29.7cm","45","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_yellow_drawing_book_21x29_7cm.webp"
"ANG-STA-0567","DOMS Accumate","Mathematical Instruments","ഡോംസ് accumate","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_accumate_2.webp"
"ANG-STA-0568","DOMS Accumate (Series 2)","Mathematical Instruments","ഡോംസ് accumate (series 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_accumate.webp"
"ANG-STA-0569","DOMS Compass","Mathematical Instruments","ഡോംസ് കോമ്പസ്","35","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_compass.webp"
"ANG-STA-0570","DOMS E-Mech","Mathematical Instruments","ഡോംസ് e-mech","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_e_mech_2.webp"
"ANG-STA-0571","DOMS E-Mech (Series 2)","Mathematical Instruments","ഡോംസ് e-mech (series 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_e_mech.webp"
"ANG-STA-0572","DOMS Engineo","Mathematical Instruments","ഡോംസ് engineo","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_engineo_2.webp"
"ANG-STA-0573","DOMS Engineo (Series 2)","Mathematical Instruments","ഡോംസ് engineo (series 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_engineo.webp"
"ANG-STA-0574","DOMS Geofine","Mathematical Instruments","ഡോംസ് geofine","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geofine_2.webp"
"ANG-STA-0575","DOMS Geofine (Series 2)","Mathematical Instruments","ഡോംസ് geofine (series 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geofine.webp"
"ANG-STA-0576","DOMS Geoflip","Mathematical Instruments","ഡോംസ് geoflip","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geoflip_2.webp"
"ANG-STA-0577","DOMS Geoflip (Series 2)","Mathematical Instruments","ഡോംസ് geoflip (series 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geoflip.webp"
"ANG-STA-0578","DOMS Geomatic","Mathematical Instruments","ഡോംസ് geomatic","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geomatic_2.webp"
"ANG-STA-0579","DOMS Geomatic (Series 2)","Mathematical Instruments","ഡോംസ് geomatic (series 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geomatic.webp"
"ANG-STA-0580","DOMS Geomiti","Mathematical Instruments","ഡോംസ് geomiti","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geomiti.png"
"ANG-STA-0581","DOMS Geomiti (Series 2)","Mathematical Instruments","ഡോംസ് geomiti (series 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geommy_copy.webp"
"ANG-STA-0582","DOMS Geommy","Mathematical Instruments","ഡോംസ് geommy","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geommy.webp"
"ANG-STA-0583","DOMS Geommy (Edition 2)","Mathematical Instruments","ഡോംസ് geommy (edition 2)","95","1","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/mathematical_drawing_instruments_doms_geommy_2.webp"
